5.0000E+03	77	0.999916
2.0000E+04	77	0.999665
4.0000E+04	77	0.999330
6.0000E+04	77	0.998995
8.0000E+04	77	0.998662
1.0000E+05	77	0.998330
3.0000E+05	77	0.995051
5.0000E+05	77	0.991864
7.0000E+05	77	0.988773
9.0000E+05	77	0.985781
1.0000E+06	77	0.984321
